seed,episode,t,env_name,condition,agent_id,action,energy_true,energy_model,energy_pred,distress_self,distress_other_est,distress_coupled,pe,valence,arousal,Ns,internal,efference,g_eff,precision_eff,has_food,partner_alive,transfer_event,lesion_mode
0,0,0,SocialCorridorWorld,social_affective_direct,possessor,LEFT,0.6849999999999999,0.6924999999999999,0.7,0.007500000000000062,0.0,0.007500000000000062,-0.015000000000000013,0.9849999999999999,0.022500000000000075,0.5,0.2,0.06000000000000001,1.0,1.0,0,1,0,none
0,0,1,SocialCorridorWorld,social_affective_direct,possessor,LEFT,0.6699999999999999,0.683125,0.6887499999999999,0.016874999999999973,0.010000000000000009,0.02437499999999998,-0.018749999999999933,0.95125,0.04312499999999991,0.6044499913926666,0.36177999655706666,0.15053399896712003,1.0258800000000001,1.01125,0,1,0,none
0,0,2,SocialCorridorWorld,social_affective_direct,possessor,LEFT,0.6549999999999999,0.6730468749999999,0.67515625,0.026953125000000022,0.020000000000000018,0.041953125000000036,-0.020156250000000098,0.9160937499999999,0.06210937500000013,0.6745449993861535,0.48688599768870144,0.25143959858359444,1.061469653140024,1.0215625,0,1,0,none
0,0,3,SocialCorridorWorld,social_affective_direct,possessor,GET,0.6449999999999999,0.6652050781249998,0.66068359375,0.03479492187500011,0.030000000000000027,0.05729492187500013,-0.015683593750000058,0.8854101562499997,0.07297851562500018,0.7241607442693275,0.5817958963209519,0.3505464879048017,1.0935434321443531,1.0310546875000002,1,1,0,none
0,0,4,SocialCorridorWorld,social_affective_direct,possessor,EAT,0.8849999999999999,0.783201904296875,0.6490063476562498,0.0,0.040000000000000036,0.030000000000000027,0.23599365234375014,0.94,0.26599365234375016,0.7590168706966228,0.6526842860712203,0.4411878273547273,1.1129898845048871,1.0364892578125,0,1,0,none
0,0,5,SocialCorridorWorld,social_affective_direct,possessor,GET,0.8749999999999999,0.8337884521484374,0.773826904296875,0.0,0.050000000000000044,0.03750000000000003,0.10117309570312494,0.9249999999999999,0.13867309570312497,0.7977664787004882,0.7107171631229274,0.5220466280851873,1.2042335021203712,1.132996826171875,1,1,0,none
0,0,6,SocialCorridorWorld,social_affective_direct,possessor,RIGHT,0.8599999999999999,0.8525192260742187,0.8225384521484375,0.0,0.06000000000000005,0.04500000000000004,0.037461547851562416,0.9099999999999999,0.08246154785156246,0.8170170840156594,0.7532371314800202,0.5914037791036372,1.1025107332076012,1.0693365478515624,1,1,0,none
0,0,7,SocialCorridorWorld,social_affective_direct,possessor,RIGHT,0.8449999999999999,0.8553221130371094,0.8393942260742187,0.0,0.07000000000000006,0.05250000000000005,0.00560577392578121,0.8949999999999999,0.05810577392578126,0.806673070789151,0.7746115072036726,0.6463660975336478,1.0553267715587522,1.0412307739257813,1,1,0,none
0,0,8,SocialCorridorWorld,social_affective_direct,possessor,RIGHT,0.7799999999999998,0.8251610565185545,0.8403221130371094,0.0,0.08000000000000007,0.06000000000000005,-0.06032211303710955,0.8799999999999999,0.1203221130371096,0.8016966826113576,0.7854455773667466,0.6880899414835775,1.0321438734777224,1.0290528869628905,1,1,0,none
0,0,9,SocialCorridorWorld,social_affective_direct,possessor,RIGHT,0.7649999999999998,0.8035180282592771,0.8082860565185546,0.0,0.09000000000000008,0.06750000000000006,-0.04328605651855477,0.8649999999999999,0.11078605651855483,0.8055745131658111,0.7934971516863724,0.7197121045444159,1.071443480786269,1.0601610565185549,1,1,0,none
