seed,episode,t,env_name,condition,agent_id,action,energy_true,energy_model,energy_pred,distress_self,distress_other_est,distress_coupled,pe,valence,arousal,Ns,internal,efference,g_eff,precision_eff,has_food,partner_alive,transfer_event,lesion_mode
41,41,0,FoodShareToy,social_full_direct,possessor,PASS,0.54,0.62625,0.38750000000000007,0.07374999999999998,0.49999999999999994,0.57375,0.15249999999999997,0.0,0.72625,0.5,0.2,0.06000000000000001,1.3599999999999999,1.075,1,1,1,sham
42,42,0,FoodShareToy,social_full_direct,possessor,PASS,0.54,0.62625,0.38750000000000007,0.07374999999999998,0.49999999999999994,0.57375,0.15249999999999997,0.0,0.72625,0.5,0.2,0.06000000000000001,1.3599999999999999,1.075,1,1,1,sham
43,43,0,FoodShareToy,social_full_direct,possessor,PASS,0.54,0.62625,0.38750000000000007,0.07374999999999998,0.49999999999999994,0.57375,0.15249999999999997,0.0,0.72625,0.5,0.2,0.06000000000000001,1.3599999999999999,1.075,1,1,1,sham
44,44,0,FoodShareToy,social_full_direct,possessor,PASS,0.54,0.62625,0.38750000000000007,0.07374999999999998,0.49999999999999994,0.57375,0.15249999999999997,0.0,0.72625,0.5,0.2,0.06000000000000001,1.3599999999999999,1.075,1,1,1,sham
45,45,0,FoodShareToy,social_full_direct,possessor,PASS,0.54,0.62625,0.38750000000000007,0.07374999999999998,0.49999999999999994,0.57375,0.15249999999999997,0.0,0.72625,0.5,0.2,0.06000000000000001,1.3599999999999999,1.075,1,1,1,sham
46,46,0,FoodShareToy,social_full_direct,possessor,PASS,0.54,0.62625,0.38750000000000007,0.07374999999999998,0.49999999999999994,0.57375,0.15249999999999997,0.0,0.72625,0.5,0.2,0.06000000000000001,1.3599999999999999,1.075,1,1,1,sham
47,47,0,FoodShareToy,social_full_direct,possessor,PASS,0.54,0.62625,0.38750000000000007,0.07374999999999998,0.49999999999999994,0.57375,0.15249999999999997,0.0,0.72625,0.5,0.2,0.06000000000000001,1.3599999999999999,1.075,1,1,1,sham
48,48,0,FoodShareToy,social_full_direct,possessor,PASS,0.54,0.62625,0.38750000000000007,0.07374999999999998,0.49999999999999994,0.57375,0.15249999999999997,0.0,0.72625,0.5,0.2,0.06000000000000001,1.3599999999999999,1.075,1,1,1,sham
49,49,0,FoodShareToy,social_full_direct,possessor,PASS,0.54,0.62625,0.38750000000000007,0.07374999999999998,0.49999999999999994,0.57375,0.15249999999999997,0.0,0.72625,0.5,0.2,0.06000000000000001,1.3599999999999999,1.075,1,1,1,sham
50,50,0,FoodShareToy,social_full_direct,possessor,PASS,0.54,0.62625,0.38750000000000007,0.07374999999999998,0.49999999999999994,0.57375,0.15249999999999997,0.0,0.72625,0.5,0.2,0.06000000000000001,1.3599999999999999,1.075,1,1,1,sham
51,51,0,FoodShareToy,social_full_direct,possessor,PASS,0.54,0.62625,0.38750000000000007,0.07374999999999998,0.49999999999999994,0.57375,0.15249999999999997,0.0,0.72625,0.5,0.2,0.06000000000000001,1.3599999999999999,1.075,1,1,1,sham
52,52,0,FoodShareToy,social_full_direct,possessor,PASS,0.54,0.62625,0.38750000000000007,0.07374999999999998,0.49999999999999994,0.57375,0.15249999999999997,0.0,0.72625,0.5,0.2,0.06000000000000001,1.3599999999999999,1.075,1,1,1,sham
53,53,0,FoodShareToy,social_full_direct,possessor,PASS,0.54,0.62625,0.38750000000000007,0.07374999999999998,0.49999999999999994,0.57375,0.15249999999999997,0.0,0.72625,0.5,0.2,0.06000000000000001,1.3599999999999999,1.075,1,1,1,sham
54,54,0,FoodShareToy,social_full_direct,possessor,PASS,0.54,0.62625,0.38750000000000007,0.07374999999999998,0.49999999999999994,0.57375,0.15249999999999997,0.0,0.72625,0.5,0.2,0.06000000000000001,1.3599999999999999,1.075,1,1,1,sham
55,55,0,FoodShareToy,social_full_direct,possessor,PASS,0.54,0.62625,0.38750000000000007,0.07374999999999998,0.49999999999999994,0.57375,0.15249999999999997,0.0,0.72625,0.5,0.2,0.06000000000000001,1.3599999999999999,1.075,1,1,1,sham
56,56,0,FoodShareToy,social_full_direct,possessor,PASS,0.54,0.62625,0.38750000000000007,0.07374999999999998,0.49999999999999994,0.57375,0.15249999999999997,0.0,0.72625,0.5,0.2,0.06000000000000001,1.3599999999999999,1.075,1,1,1,sham
57,57,0,FoodShareToy,social_full_direct,possessor,PASS,0.54,0.62625,0.38750000000000007,0.07374999999999998,0.49999999999999994,0.57375,0.15249999999999997,0.0,0.72625,0.5,0.2,0.06000000000000001,1.3599999999999999,1.075,1,1,1,sham
58,58,0,FoodShareToy,social_full_direct,possessor,PASS,0.54,0.62625,0.38750000000000007,0.07374999999999998,0.49999999999999994,0.57375,0.15249999999999997,0.0,0.72625,0.5,0.2,0.06000000000000001,1.3599999999999999,1.075,1,1,1,sham
59,59,0,FoodShareToy,social_full_direct,possessor,PASS,0.54,0.62625,0.38750000000000007,0.07374999999999998,0.49999999999999994,0.57375,0.15249999999999997,0.0,0.72625,0.5,0.2,0.06000000000000001,1.3599999999999999,1.075,1,1,1,sham
60,60,0,FoodShareToy,social_full_direct,possessor,PASS,0.54,0.62625,0.38750000000000007,0.07374999999999998,0.49999999999999994,0.57375,0.15249999999999997,0.0,0.72625,0.5,0.2,0.06000000000000001,1.3599999999999999,1.075,1,1,1,sham
61,61,0,FoodShareToy,social_full_direct,possessor,PASS,0.54,0.62625,0.38750000000000007,0.07374999999999998,0.49999999999999994,0.57375,0.15249999999999997,0.0,0.72625,0.5,0.2,0.06000000000000001,1.3599999999999999,1.075,1,1,1,sham
62,62,0,FoodShareToy,social_full_direct,possessor,PASS,0.54,0.62625,0.38750000000000007,0.07374999999999998,0.49999999999999994,0.57375,0.15249999999999997,0.0,0.72625,0.5,0.2,0.06000000000000001,1.3599999999999999,1.075,1,1,1,sham
63,63,0,FoodShareToy,social_full_direct,possessor,PASS,0.54,0.62625,0.38750000000000007,0.07374999999999998,0.49999999999999994,0.57375,0.15249999999999997,0.0,0.72625,0.5,0.2,0.06000000000000001,1.3599999999999999,1.075,1,1,1,sham
